,Hour Category,Temperature,Humidity,Wind Speed,Sunshine,Cloud Level,Season Category,IsHoliday,Dust Density,Weekday,Vector,Feeling Temperature,Discomfort Index,IsRain
423,2.0,17.7,80.0,2.0,0.0,10.0,0.0,0.0,22.0,4,"0, 3, 0, 15, 8, 1, 7, 15, 10, 1, 1, 2",18.152161340567275,63.215399999999995,1
424,2.0,16.9,87.0,1.3999999999999997,0.0,10.0,0.0,0.0,40.0,4,"8, 2, 0, 13, 9, 1, 5, 31, 8, 0, 1, 1, 1, 2",17.57514208721777,62.10397,1
425,2.0,17.2,88.0,0.9,0.0,10.0,0.0,0.0,34.0,4,"8, 1, 0, 25, 8, 0, 7, 44, 11, 1, 1, 3, 1, 7",18.317962380092148,62.632639999999995,1
426,1.0,14.1,92.0,1.1,0.7,1.0,0.0,1.0,49.0,5,"1, 0, 0, 0, 0, 0, 0, 0, 4, 0",14.68020288604309,57.40728,0
427,1.0,14.4,87.0,0.7,0.0,3.0,0.0,1.0,64.0,6,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",15.507071404355365,57.92572,0
428,1.0,15.4,84.0,1.0,1.0,6.0,0.0,1.0,80.0,6,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",16.22985765898092,59.56864,0
429,2.0,24.1,30.0,4.0,1.0,0.0,0.0,0.0,115.0,0,"7, 1, 0, 15, 4, 1, 2, 26, 10, 0, 1, 1, 7, 1, 2",25.318058641574755,68.6887,0
430,2.0,23.4,33.0,4.0,1.0,0.0,0.0,0.0,174.0,0,"11, 3, 0, 23, 1, 0, 13, 57, 8, 3, 1, 2, 1, 5, 1",24.457724459068103,68.17978,0
431,3.0,21.8,41.0,3.6,1.0,0.0,0.0,0.0,230.0,0,"9, 12, 0, 57, 6, 0, 19, 98, 21, 2, 1, 2, 9, 1, 3, 3",22.561078259309927,66.94362,0
432,3.0,20.5,47.0,2.5,0.0,0.0,0.0,0.0,244.0,0,"14, 10, 0, 57, 8, 1, 14, 102, 17, 2, 4, 3, 5, 4, 5, 3",21.253324506087623,65.72265,0
433,3.0,19.4,52.0,3.3,0.0,0.0,0.0,0.0,224.0,0,"6, 5, 0, 53, 10, 0, 12, 74, 14, 2, 5, 4, 1",19.712346871842044,64.56512,0
434,1.0,14.5,92.0,4.9,0.0,10.0,0.0,0.0,178.0,1,"0, 0, 0, 0, 0, 0, 1, 0, 3, 0",13.23494560916955,58.0956,1
435,1.0,13.0,90.0,2.3,0.0,10.0,0.0,0.0,134.0,1,"0, 0, 0, 0, 0, 0, 1, 0, 1, 0",12.482622863821796,55.543,1
436,1.0,12.6,91.0,2.8,0.0,10.0,0.0,0.0,89.0,1,"2, 0, 0, 0, 0, 0, 0, 0, 0, 0",11.72576866547173,54.844339999999995,1
437,1.0,11.9,94.0,3.9,0.0,10.0,0.0,0.0,84.0,1,"0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 3",10.364866392175875,53.57114,1
438,1.0,13.4,87.0,4.1,0.2,9.0,0.0,0.0,72.0,1,"4, 0, 0, 3, 10, 0, 3, 12, 17, 0, 1, 5",12.130496605593567,56.254419999999996,1
439,3.0,20.699999999999996,51.0,3.2,0.0,10.0,0.0,0.0,40.0,2,"17, 15, 0, 65, 15, 10, 14, 98, 32, 3, 10, 2, 1, 1",21.309248515903736,66.22542999999999,1
440,3.0,20.6,52.0,3.5,0.0,9.0,0.0,0.0,48.0,2,"5, 7, 0, 70, 15, 10, 22, 92, 22, 2, 1, 8, 2, 3",21.120103584680955,66.15488,1
441,1.0,15.3,84.0,2.1,0.0,10.0,0.0,0.0,43.0,3,"0, 0, 0, 0, 0, 0, 2, 0, 4, 0",15.298508118247563,59.40448,1
442,1.0,14.7,93.0,1.7,0.0,10.0,0.0,0.0,59.0,3,"0, 0, 0, 0, 0, 0, 2, 0, 1, 0",14.85141515310083,58.44229,1
443,1.0,14.5,96.0,3.2,0.0,10.0,0.0,0.0,48.0,3,"0, 0, 0, 0, 6, 0, 2, 0, 3, 0, 1",13.821259338729764,58.0978,1
444,1.0,15.0,96.0,3.7,0.0,10.0,0.0,0.0,25.0,3,"3, 0, 0, 0, 10, 0, 6, 18, 14, 0, 1, 1, 1",14.236713056859173,58.977999999999994,1
445,1.0,15.300000000000002,97.0,3.2000000000000006,0.0,10.0,0.0,0.0,23.0,3,"7, 1, 0, 2, 13, 2, 12, 62, 28, 7, 1, 10, 7",14.787451490623186,59.51459,1
446,2.0,15.5,97.0,4.8,0.0,10.0,0.0,0.0,38.0,3,"3, 3, 0, 13, 10, 3, 7, 44, 21, 0, 3, 4, 2",14.51128151651044,59.86865,1
447,2.0,15.6,91.0,3.7999999999999994,0.0,10.0,0.0,0.0,54.0,3,"3, 1, 0, 11, 8, 3, 6, 35, 12, 1, 2, 1, 1",14.936074694738524,59.977039999999995,1
448,2.0,15.9,91.0,2.5,0.0,10.0,0.0,0.0,60.0,3,"2, 1, 0, 5, 14, 0, 6, 24, 11, 1, 1, 1, 1",15.802156947408887,60.490309999999994,0
449,2.0,16.8,89.0,3.1,0.0,8.0,0.0,0.0,57.0,3,"2, 1, 0, 6, 6, 0, 2, 31, 9, 1, 1, 1, 1",16.634338313012897,61.98348,0
450,1.0,13.1,98.0,2.4,0.0,10.0,0.0,0.0,92.0,4,"0, 0, 0, 0, 0, 0, 1, 0, 2, 0",12.54119916266795,55.60661999999999,1
451,2.0,18.4,66.0,1.7,0.0,10.0,0.0,1.0,38.0,5,"20, 5, 0, 31, 18, 6, 19, 78, 21, 4, 2, 2, 1, 2, 5",19.111276904022233,63.78856,1
452,2.0,18.3,63.0,1.9,0.0,10.0,0.0,1.0,33.0,5,"17, 3, 0, 21, 18, 3, 19, 61, 12, 2, 1, 1, 1, 5",18.897439227482757,63.52771,1
453,2.0,17.6,62.0,3.4,0.0,10.0,0.0,1.0,20.0,5,"11, 2, 0, 23, 20, 4, 8, 57, 16, 1, 1, 1",17.501964346994228,62.49288,1
454,2.0,16.7,70.0,2.6,0.0,10.0,0.0,1.0,29.0,5,"13, 1, 0, 24, 15, 3, 3, 60, 11, 1, 2, 3, 1",16.707701685083933,61.3901,1
455,2.0,16.0,76.0,2.0,0.0,10.0,0.0,1.0,55.0,5,"22, 3, 0, 35, 19, 0, 10, 62, 13, 5, 2, 7, 1, 2",16.17119989836536,60.4304,1
456,2.0,15.8,76.0,0.8,0.0,10.0,0.0,1.0,40.0,5,"23, 10, 0, 59, 26, 6, 22, 131, 20, 0, 2, 9, 1, 5, 3",16.892921427541655,60.11792,1
457,3.0,15.3,83.0,1.7,0.0,10.0,0.0,1.0,36.0,5,"27, 9, 0, 67, 25, 0, 23, 128, 15, 5, 1, 1, 10, 3, 6, 2",15.542203545142137,59.39601,1
458,3.0,14.8,82.0,2.2,0.0,10.0,0.0,1.0,35.0,5,"25, 4, 0, 73, 37, 1, 16, 124, 11, 2, 2, 2, 8, 1, 5, 3",14.65692894273378,58.57664,1
459,3.0,14.599999999999998,81.0,2.1,0.0,9.0,0.0,1.0,18.0,5,"16, 3, 0, 74, 41, 0, 9, 92, 16, 1, 1, 15, 1, 3, 3",14.47983504610147,58.25073999999999,1
460,1.0,16.8,95.0,2.1,0.0,9.0,0.0,0.0,61.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",17.05280755856061,62.123400000000004,0
461,1.0,17.0,94.0,1.8,0.0,9.0,0.0,0.0,34.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 2, 0",17.44260415431764,62.4482,0
462,1.0,17.3,93.0,1.0,0.0,9.0,0.0,0.0,27.0,0,"2, 0, 0, 0, 0, 0, 0, 0, 2, 0",18.33541688932472,62.94211,0
463,1.0,17.7,78.0,3.7,0.0,10.0,1.0,0.0,49.0,1,"0, 0, 0, 0, 0, 0, 1, 0, 0, 0",17.53481012223112,63.15093999999999,1
464,1.0,16.8,76.0,2.3,0.0,10.0,1.0,0.0,46.0,1,"0, 0, 0, 0, 0, 0, 4, 0, 3, 0",16.957381954977727,61.68032,1
465,1.0,16.1,90.0,1.8,0.0,10.0,1.0,0.0,56.0,1,"1, 0, 0, 0, 0, 0, 0, 0, 4, 0",16.402040765715906,60.8161,1
466,1.0,16.7,86.0,3.7,0.1,8.0,1.0,0.0,59.0,1,"1, 0, 0, 0, 7, 0, 2, 0, 3, 0, 2",16.31329269061188,61.74737999999999,1
467,2.0,22.5,66.0,2.0,0.0,10.0,1.0,0.0,51.0,1,"7, 2, 0, 18, 14, 2, 5, 34, 12, 0, 2, 3, 2",23.745464236196213,69.7885,1
468,2.0,22.899999999999995,61.0,2.7999999999999994,0.0,8.0,1.0,0.0,57.0,1,"10, 3, 0, 24, 11, 0, 16, 58, 15, 1, 1, 1, 3, 3",24.037853125810713,69.95531,1
469,1.0,16.7,92.0,1.5,0.0,4.0,1.0,0.0,82.0,2,"0, 0, 0, 0, 0, 0, 1, 0, 0, 0",17.279845021777746,61.881359999999994,0
470,1.0,17.9,90.0,1.9,0.8,2.0,1.0,0.0,77.0,2,"0, 0, 0, 0, 0, 0, 3, 0, 2, 0",18.433108424862162,63.8779,0
471,1.0,20.1,81.0,1.0,1.0,3.0,1.0,0.0,44.0,2,"2, 0, 0, 0, 0, 0, 3, 0, 4, 0",21.43834628141032,67.11619,0
472,1.0,22.5,61.0,2.9,0.0,10.0,1.0,0.0,47.0,3,"6, 2, 0, 7, 11, 0, 10, 65, 25, 5, 4, 3, 1, 7",23.539759573387357,69.38974999999999,1
473,2.0,22.6,62.0,1.6999999999999997,0.0,10.0,1.0,0.0,28.0,3,"6, 2, 0, 15, 24, 2, 10, 44, 15, 4, 4, 4, 2, 2",23.9467956483114,69.61188,1
474,2.0,21.3,75.0,2.0,0.0,10.0,1.0,0.0,37.0,3,"2, 0, 0, 8, 23, 1, 8, 38, 13, 0, 1, 1, 4",22.347138512288986,68.64325,1
475,2.0,20.1,84.0,1.9,0.0,10.0,1.0,0.0,81.0,3,"3, 1, 0, 10, 16, 1, 7, 43, 10, 2, 1, 4, 1, 2, 4",20.986927839275406,67.28416,1
476,2.0,19.7,87.0,1.1,0.0,10.0,1.0,0.0,93.0,3,"3, 2, 0, 15, 17, 0, 3, 32, 12, 2, 1, 1",20.92794242627338,66.78361,1
477,2.0,18.8,94.0,1.7,0.0,10.0,1.0,0.0,52.0,3,"10, 5, 0, 20, 12, 3, 3, 54, 15, 0, 1, 1, 5",19.571802498716444,65.58127999999999,1
478,2.0,18.7,93.0,0.8000000000000002,0.0,10.0,1.0,0.0,49.0,3,"9, 4, 0, 40, 8, 3, 10, 90, 16, 1, 2, 6, 4",20.057167563232255,65.36509,1
479,3.0,18.6,94.0,1.7,0.0,10.0,1.0,0.0,37.0,3,"12, 25, 0, 62, 20, 3, 21, 126, 21, 4, 2, 10, 2, 11, 2",19.341539701369342,65.23316,1
480,3.0,18.6,95.0,1.2,0.0,10.0,1.0,0.0,44.0,3,"13, 11, 0, 60, 20, 2, 24, 154, 16, 3, 3, 12, 3, 13",19.630903682344147,65.2743,1
481,3.0,18.4,95.0,2.2,0.0,10.0,1.0,0.0,42.0,3,"9, 5, 0, 63, 21, 2, 10, 99, 16, 2, 1, 14, 2, 7, 1",18.88198721950534,64.9242,1
482,1.0,19.1,82.0,1.6,0.0,8.0,1.0,1.0,99.0,6,"0, 0, 0, 0, 0, 0, 4, 0, 2, 0",19.966170977025495,65.55038,0
483,1.0,19.4,82.0,1.5,0.0,6.0,1.0,1.0,80.0,6,"0, 0, 0, 0, 0, 0, 3, 0, 0, 0",20.360030432161306,66.03692,0
484,1.0,20.1,80.0,3.3,0.3,8.0,1.0,1.0,72.0,6,"1, 0, 0, 0, 0, 0, 6, 0, 1, 0, 1",20.559790419986435,67.06020000000001,0
485,1.0,21.1,74.0,2.8,0.2,9.0,1.0,1.0,81.0,6,"0, 0, 0, 0, 1, 0, 2, 1, 13, 0",21.88622671526604,68.26686000000001,0
486,1.0,21.9,71.0,1.6,0.1,9.0,1.0,1.0,98.0,6,"2, 0, 0, 0, 19, 0, 2, 21, 18, 1, 2",23.175530046071223,69.27950999999999,0
487,1.0,23.3,68.0,0.6,0.3,4.0,1.0,1.0,85.0,6,"16, 0, 0, 6, 23, 1, 9, 75, 26, 1, 3, 3, 8",25.189889408688742,71.13456,0
488,1.0,21.0,73.0,2.0,0.0,10.0,1.0,0.0,37.0,0,"0, 0, 0, 0, 5, 0, 2, 0, 3, 0",21.997557081312173,68.04769999999999,1
489,1.0,21.1,70.0,2.6,0.0,10.0,1.0,0.0,44.0,0,"1, 0, 0, 0, 5, 0, 1, 16, 8, 0, 4",21.937470902450144,68.0033,1
490,1.0,21.6,68.0,2.2,0.0,9.0,1.0,0.0,33.0,0,"6, 0, 0, 2, 6, 0, 19, 53, 19, 1, 5, 2",22.637594576635628,68.61312,1
491,2.0,21.4,65.0,2.1,0.0,10.0,1.0,0.0,34.0,0,"5, 0, 0, 6, 14, 1, 14, 44, 14, 3, 1, 2",22.43265917552062,68.1099,1
492,2.0,21.300000000000004,68.0,1.4,0.0,10.0,1.0,0.0,36.0,0,"1, 2, 0, 6, 12, 1, 4, 30, 8, 1, 2, 2, 1, 3",22.569618836656087,68.16816,1
493,2.0,22.1,64.0,1.6,0.0,10.0,1.0,0.0,31.0,0,"3, 1, 0, 4, 12, 0, 3, 26, 11, 0, 1, 1, 1",23.404769979574496,69.05156,1
494,2.0,22.8,63.0,1.0,0.0,9.0,1.0,0.0,42.0,0,"3, 3, 0, 11, 11, 1, 7, 33, 3, 0, 1, 5, 1",24.430456766635714,69.97936,1
495,1.0,18.8,84.0,1.3,0.0,7.0,1.0,0.0,62.0,1,"0, 0, 0, 0, 0, 0, 1, 0, 2, 0",19.79163706367205,65.15008,1
496,3.0,26.7,62.0,1.8,0.0,10.0,1.0,0.0,63.0,3,"18, 12, 0, 50, 16, 4, 17, 143, 21, 1, 1, 11, 3, 8, 1",28.657565120358605,75.44946,1
497,3.0,25.1,73.0,1.3,0.0,10.0,1.0,0.0,91.0,3,"33, 19, 0, 67, 16, 6, 26, 133, 20, 7, 3, 18, 1, 6, 1",26.904679276451155,74.33177,1
498,3.0,24.0,79.0,2.5,0.0,10.0,1.0,0.0,108.0,3,"7, 5, 0, 42, 28, 3, 12, 80, 17, 2, 2, 5, 3, 4",25.40095199638666,73.2134,1
499,1.0,18.6,96.0,0.5,0.0,10.0,1.0,1.0,38.0,5,"0, 0, 0, 0, 0, 0, 3, 0, 2, 0",20.29084265351178,65.31544,0
500,1.0,18.8,94.0,1.5,0.0,10.0,1.0,1.0,36.0,5,"1, 0, 0, 0, 0, 0, 2, 0, 1, 0",19.675544785409407,65.58127999999999,0
501,1.0,19.5,92.0,2.1,0.0,9.0,1.0,1.0,22.0,5,"1, 0, 0, 0, 0, 0, 4, 0, 0, 0",20.210546551124096,66.6996,0
502,1.0,19.0,88.0,2.7,0.0,8.0,1.0,0.0,45.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",19.408211123653537,65.6588,0
503,1.0,19.5,87.0,1.2,0.4,7.0,1.0,0.0,49.0,0,"1, 0, 0, 0, 0, 0, 0, 0, 1, 0",20.64123972423433,66.44935,0
504,2.0,29.600000000000005,57.0,2.7999999999999994,0.4000000000000001,5.0,1.0,0.0,89.0,0,"4, 2, 0, 9, 14, 0, 3, 29, 14, 1, 1, 1, 3, 1",32.04668476506036,78.82828,0
505,2.0,29.4,59.0,2.8,0.9000000000000001,3.0,1.0,0.0,101.0,0,"18, 4, 0, 25, 14, 1, 18, 54, 12, 1, 1, 5, 1, 3",31.807615163888716,78.84953999999999,0
506,3.0,28.5,58.0,2.5,0.4,8.0,1.0,0.0,88.0,0,"17, 10, 0, 52, 15, 0, 21, 93, 21, 5, 3, 10, 2, 7, 1",30.73361591248542,77.4557,0
507,1.0,21.5,86.0,1.2,0.0,10.0,1.0,0.0,82.0,1,"0, 0, 0, 0, 0, 0, 0, 0, 5, 0",22.886430928434756,69.7221,1
508,1.0,21.6,87.0,1.0,0.0,10.0,1.0,0.0,81.0,1,"0, 0, 0, 0, 0, 0, 2, 0, 0, 0",23.10062988431332,69.95908,0
509,1.0,21.9,87.0,2.6,0.0,10.0,1.0,0.0,64.0,1,"0, 0, 0, 0, 0, 0, 1, 0, 1, 0",22.88833803288036,70.46046999999999,1
510,1.0,22.0,89.0,1.8999999999999997,0.0,10.0,1.0,0.0,82.0,1,"0, 0, 0, 0, 4, 0, 1, 0, 8, 0",23.192499151723204,70.7772,1
511,1.0,22.0,91.0,2.0,0.0,10.0,1.0,0.0,69.0,1,"3, 0, 0, 3, 10, 0, 6, 27, 13, 0, 3, 3",23.162828517901534,70.9268,1
512,1.0,21.8,91.0,3.6,0.0,10.0,1.0,0.0,50.0,1,"13, 0, 0, 3, 13, 5, 25, 93, 34, 4, 6, 1, 9",22.561078259309927,70.58462,1
513,2.0,21.5,87.0,2.7000000000000006,0.0,10.0,1.0,0.0,30.0,1,"7, 0, 0, 9, 13, 4, 14, 52, 17, 5, 3, 6, 3, 6",22.38825757841137,69.79195,1
514,2.0,22.0,85.0,3.1,0.0,10.0,1.0,0.0,8.0,1,"7, 0, 0, 7, 11, 3, 5, 44, 15, 2, 1, 3, 3",22.89914107937163,70.478,1
515,2.0,22.5,83.0,2.2,0.0,10.0,1.0,0.0,5.0,1,"2, 1, 0, 10, 15, 0, 2, 30, 15, 1, 2, 3",23.69385914582852,71.14425,1
516,2.0,24.0,67.0,1.8,0.0,10.0,1.0,0.0,44.0,3,"8, 3, 0, 22, 12, 1, 10, 45, 12, 1, 2, 1, 2",25.53587495455339,72.0782,1
517,2.0,23.399999999999995,71.0,2.5,0.0,10.0,1.0,0.0,44.0,3,"10, 4, 0, 37, 18, 1, 13, 83, 21, 1, 5, 1, 2",24.689930140906817,71.54885999999999,1
518,3.0,23.0,72.0,2.7000000000000006,0.0,10.0,1.0,0.0,36.0,3,"23, 6, 0, 62, 14, 4, 20, 128, 13, 4, 5, 9, 5",24.17628545126607,71.0284,1
519,1.0,19.1,98.0,3.2,0.0,10.0,1.0,0.0,24.0,4,"0, 0, 0, 0, 0, 0, 3, 0, 3, 0",19.37686421211691,66.28782,1
520,1.0,19.0,96.0,2.3,0.0,10.0,1.0,0.0,6.0,4,"0, 0, 0, 0, 0, 0, 1, 0, 0, 0",19.548031955120635,66.0196,1
521,1.0,19.7,97.0,2.3,0.0,10.0,1.0,0.0,24.0,4,"5, 0, 0, 4, 11, 0, 3, 30, 11, 0, 1, 3",20.372329682438835,67.30391,1
522,1.0,20.0,98.0,2.4,0.0,10.0,1.0,0.0,13.0,4,"13, 1, 0, 4, 17, 0, 17, 67, 24, 4, 6, 2, 5",20.692636093748675,67.89,1
523,2.0,20.300000000000004,96.0,3.0,0.0,10.0,1.0,0.0,11.0,4,"4, 1, 0, 12, 7, 4, 6, 66, 21, 1, 1, 2, 3, 1",20.876596081940455,68.30812,1
524,2.0,20.0,95.0,3.0,0.0,10.0,1.0,0.0,12.0,4,"6, 2, 0, 9, 18, 3, 5, 44, 13, 2, 1, 1, 3",20.51608076417854,67.725,1
525,2.0,20.4,94.0,2.2,0.0,10.0,1.0,0.0,20.0,4,"5, 0, 0, 11, 18, 1, 4, 41, 13, 0, 1",21.22924181771177,68.36624,0
526,2.0,20.7,91.0,3.0,0.0,10.0,1.0,0.0,39.0,4,"4, 2, 0, 14, 16, 0, 1, 41, 8, 2, 1, 2",21.35728317228966,68.70263,0
527,1.0,17.5,93.0,0.6,0.0,6.0,1.0,1.0,84.0,5,"0, 0, 0, 0, 0, 0, 2, 0, 1, 0",18.983929273182415,63.28825,0
528,1.0,18.0,94.0,0.4,0.2,6.0,1.0,1.0,71.0,5,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",19.8196879958427,64.1888,0
529,1.0,19.3,91.0,1.4,0.5,7.0,1.0,1.0,49.0,5,"0, 0, 0, 0, 0, 0, 2, 0, 2, 0",20.29940213236594,66.30736999999999,0
530,1.0,20.3,86.0,0.8,0.1,5.0,1.0,1.0,47.0,5,"1, 0, 0, 0, 2, 0, 1, 0, 10, 0",21.802958534647765,67.72842,0
531,1.0,22.2,71.0,2.3,0.8,3.0,1.0,1.0,62.0,5,"7, 1, 0, 3, 15, 0, 4, 26, 12, 0, 2",23.31625013714668,69.73338,0
532,1.0,17.7,87.0,1.7,0.0,0.0,1.0,1.0,61.0,6,"0, 0, 0, 0, 0, 0, 4, 0, 0, 0",18.305357113307373,63.44100999999999,0
533,1.0,18.9,89.0,1.6,0.9,0.0,1.0,1.0,60.0,6,"0, 0, 0, 0, 0, 0, 6, 0, 0, 0",19.736931043522222,65.53478999999999,0
534,1.0,21.1,79.0,1.8,1.0,2.0,1.0,1.0,43.0,6,"0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 1",22.182948480170012,68.59631,0
535,3.0,23.9,75.0,4.9,0.1,0.0,1.0,1.0,81.0,6,"23, 9, 0, 76, 32, 4, 23, 115, 25, 3, 3, 8, 3, 3",24.9764860121521,72.67975,0
536,3.0,23.1,77.0,3.0,0.0,5.0,1.0,1.0,95.0,6,"8, 6, 0, 62, 35, 0, 18, 94, 14, 0, 4, 5, 6",24.24140571438492,71.60913,0
537,1.0,19.3,91.0,1.9,0.0,5.0,1.0,0.0,94.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",20.058266234034228,66.30736999999999,0
538,1.0,19.8,88.0,1.8,0.6,7.0,1.0,0.0,83.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 2, 0",20.67991247441194,67.00376,0
539,1.0,20.8,83.0,2.1,0.6,7.0,1.0,0.0,63.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2",21.730939399395403,68.37036,0
540,1.0,22.2,76.0,1.8,0.9,6.0,1.0,0.0,38.0,0,"0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1",23.454748177349906,70.11728,0
541,3.0,24.1,58.0,2.0,0.0,8.0,1.0,0.0,72.0,1,"18, 9, 0, 47, 13, 6, 23, 111, 13, 2, 3, 8, 3, 3, 1",25.6098985347392,71.36522,1
542,1.0,19.5,86.0,0.1,0.0,1.0,1.0,0.0,82.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 5, 0",22.1496593784231,66.3993,0
543,1.0,20.4,86.0,0.8,0.6,0.0,1.0,0.0,102.0,4,"0, 0, 0, 0, 0, 0, 6, 0, 0, 0",21.91207047036123,67.89456,0
544,1.0,22.0,79.0,1.3,0.9,5.0,1.0,0.0,75.0,4,"0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1",23.404610886036036,70.0292,0
545,1.0,24.0,69.0,1.4,0.8,2.0,1.0,0.0,61.0,4,"0, 0, 0, 0, 4, 0, 1, 0, 3, 0, 1",25.63441138744777,72.2674,0
546,1.0,20.0,87.0,0.5,0.0,10.0,1.0,1.0,31.0,5,"0, 0, 0, 0, 0, 0, 1, 0, 4, 0",21.770781138915297,67.285,1
547,1.0,19.9,88.0,0.8,0.0,10.0,1.0,1.0,41.0,5,"0, 0, 0, 0, 0, 0, 3, 0, 1, 0",21.366510791793885,67.17187999999999,1
548,1.0,20.4,91.0,1.0,0.0,10.0,1.0,1.0,34.0,5,"0, 0, 0, 0, 0, 0, 6, 0, 1, 0",21.77080300199092,68.18936,1
549,1.0,21.2,88.0,1.8,0.0,10.0,1.0,1.0,31.0,5,"1, 0, 0, 0, 1, 0, 2, 0, 8, 0, 1",22.298566634459085,69.35744,1
550,1.0,21.9,84.0,1.4,0.0,10.0,1.0,1.0,29.0,5,"6, 0, 0, 0, 15, 0, 8, 38, 26, 0, 1, 1, 4",23.250683847943122,70.23903999999999,1
551,1.0,22.6,81.0,1.8,0.0,10.0,1.0,1.0,18.0,5,"18, 0, 0, 5, 12, 2, 6, 75, 26, 4, 2, 2, 7",23.91722079450624,71.14594,1
552,2.0,23.199999999999996,79.0,1.2,0.0,10.0,1.0,1.0,31.0,5,"14, 4, 0, 18, 17, 4, 14, 88, 24, 3, 3, 1, 4, 6",24.794843452005104,71.93972,1
553,2.0,23.800000000000004,76.0,2.3,0.0,10.0,1.0,1.0,29.0,5,"24, 2, 0, 17, 23, 4, 9, 67, 22, 5, 1, 1, 1, 1",25.200359228159716,72.61712,1
554,2.0,24.9,70.0,1.6999999999999997,0.1,8.0,1.0,1.0,26.0,5,"12, 2, 0, 15, 29, 7, 15, 56, 17, 1, 1, 3, 2, 1",26.594817817803083,73.7147,1
555,3.0,22.3,86.0,4.8,0.0,10.0,1.0,1.0,51.0,6,"24, 19, 0, 76, 32, 1, 17, 116, 17, 3, 3, 3, 8",22.99110556305962,71.05122,1
556,3.0,22.2,88.0,2.7,0.0,10.0,1.0,1.0,70.0,6,"14, 3, 0, 50, 49, 3, 14, 100, 11, 1, 3, 12, 4, 8, 2",23.22267058574356,71.03863999999999,1
557,2.0,26.0,66.0,1.6000000000000003,0.0,8.0,1.0,0.0,42.0,0,"4, 4, 0, 15, 10, 0, 6, 39, 14, 0, 1, 3, 5, 2, 3",27.874948682888203,74.9104,1
558,2.0,25.3,75.0,1.8,0.0,8.0,1.0,0.0,38.0,0,"15, 6, 0, 36, 14, 0, 8, 70, 16, 1, 1, 4, 2, 6",27.038910960311455,74.85325,1
559,3.0,25.0,78.0,0.4,0.0,8.0,1.0,0.0,47.0,0,"11, 7, 0, 50, 12, 1, 17, 105, 17, 4, 3, 5, 2, 3, 2",27.112435684843074,74.701,1
560,2.0,25.7,70.0,1.0,0.0,8.0,1.0,0.0,47.0,1,"9, 1, 0, 6, 14, 2, 4, 31, 6, 0, 1, 1, 1, 1",27.644205065581517,74.9171,1
561,2.0,24.100000000000005,84.0,2.7999999999999994,0.0,9.0,1.0,0.0,70.0,1,"15, 6, 0, 35, 7, 1, 8, 74, 12, 0, 1, 1, 1, 4",25.472270732840506,73.85056,1
562,3.0,24.0,83.0,1.5,0.2,8.0,1.0,0.0,108.0,1,"17, 9, 0, 56, 10, 7, 22, 112, 16, 1, 1, 2, 8, 5, 5",25.607753723925903,73.59179999999999,1
563,3.0,24.2,83.0,1.5,0.1,7.0,1.0,0.0,60.0,1,"12, 4, 0, 72, 11, 6, 31, 115, 14, 2, 4, 11, 4, 2, 2",25.835915606176535,73.91814,0
564,3.0,23.600000000000005,81.0,2.5,0.0,7.0,1.0,0.0,65.0,1,"9, 5, 0, 60, 12, 11, 11, 78, 11, 2, 9, 1, 3",24.92693742606678,72.75784000000002,0
565,1.0,21.1,93.0,1.2,0.0,9.0,1.0,0.0,77.0,2,"0, 0, 0, 0, 0, 0, 2, 0, 1, 0",22.43739268759467,69.51877,0
566,1.0,21.6,93.0,1.6,0.0,9.0,1.0,0.0,87.0,2,"0, 0, 0, 0, 0, 0, 4, 0, 3, 0",22.831670145816332,70.38412,0
567,1.0,22.3,91.0,1.2,0.0,8.0,1.0,0.0,67.0,2,"0, 0, 0, 0, 0, 0, 5, 0, 0, 0",23.78450741011492,71.44006999999999,0
568,1.0,23.0,87.0,0.7,0.0,9.0,1.0,0.0,66.0,2,"1, 0, 0, 0, 5, 0, 3, 0, 2, 0",24.80532562990279,72.2989,0
569,1.0,24.2,81.0,0.7,0.0,9.0,1.0,0.0,56.0,2,"5, 0, 0, 1, 9, 0, 2, 27, 8, 1, 7, 3",26.1027564520722,73.72497999999999,0
570,1.0,25.5,75.0,1.3,0.1,9.0,1.0,0.0,41.0,2,"20, 0, 0, 11, 6, 0, 14, 107, 28, 5, 5, 4, 9",27.356301004246653,75.16375,0
571,1.0,21.4,90.0,1.4,0.0,1.0,1.0,0.0,46.0,3,"0, 0, 0, 0, 0, 0, 4, 0, 1, 0",22.683129671870585,69.8314,0
